"tag_key","tag_value","language","label"
"denomination","church_of_god_in_christ","sv","church of god in christ"
"denomination","church_of_god_in_christ","zh","基督神教會"
"denomination","church_of_scotland","af","kerk van skotland"
"denomination","church_of_scotland","be","царква шатландыі"
"denomination","church_of_scotland","ca","església d'escòcia"
"denomination","church_of_scotland","cs","skotská církev"
"denomination","church_of_scotland","da","den skotske kirke"
"denomination","church_of_scotland","de","church of scotland"
"denomination","church_of_scotland","el","εκκλησία της σκωτίας"
"denomination","church_of_scotland","en","church of scotland"
"denomination","church_of_scotland","es","iglesia de escocia"
"denomination","church_of_scotland","fa","کلیسای اسکاتلند"
"denomination","church_of_scotland","fi","skotlannin kirkko"
"denomination","church_of_scotland","fr","église d'écosse"
"denomination","church_of_scotland","he","הכנסייה של סקוטלנד"
"denomination","church_of_scotland","hi","चर्च ऑफ़ स्कॉटलैंड"
"denomination","church_of_scotland","id","gereja skotlandia"
"denomination","church_of_scotland","it","chiesa di scozia"
"denomination","church_of_scotland","ja","スコットランド国教会"
"denomination","church_of_scotland","ko","스코틀랜드 교회"
"denomination","church_of_scotland","lv","skotijas baznīca"
"denomination","church_of_scotland","mr","चर्च ऑफ स्कॉटलंड"
"denomination","church_of_scotland","nb","den skotske kirke"
"denomination","church_of_scotland","nl","kerk van schotland"
"denomination","church_of_scotland","pl","kościół szkocji"
"denomination","church_of_scotland","pt","igreja da escócia"
"denomination","church_of_scotland","ro","biserica scoției"
"denomination","church_of_scotland","ru","церковь шотландии"
"denomination","church_of_scotland","sk","škótska cirkev"
"denomination","church_of_scotland","sl","škotska cerkev"
"denomination","church_of_scotland","sv","skotska kyrkan"
"denomination","church_of_scotland","uk","церква шотландії"
"denomination","church_of_scotland","ur","چرچ آف سکاٹ لینڈ"
"denomination","church_of_scotland","zh","蘇格蘭教會"
"denomination","church_of_scotland","zh-cn","苏格兰教会"
"denomination","church_of_scotland","zh-hk","蘇格蘭教會"
"denomination","church_of_scotland","zh-tw","蘇格蘭教會"
"denomination","church_of_sweden","ar","كنيسة السويد"
"denomination","church_of_sweden","be","шведская царква"
"denomination","church_of_sweden","ca","església de suècia"
"denomination","church_of_sweden","cs","švédská církev"
"denomination","church_of_sweden","da","svenska kyrkan"
"denomination","church_of_sweden","de","schwedische kirche"
"denomination","church_of_sweden","el","εκκλησία της σουηδίας"
"denomination","church_of_sweden","en","church of sweden"
"denomination","church_of_sweden","es","iglesia de suecia"
"denomination","church_of_sweden","et","rootsi kirik"
"denomination","church_of_sweden","fa","کلیسای سوئد"
"denomination","church_of_sweden","fi","ruotsin kirkko"
"denomination","church_of_sweden","fr","église de suède"
"denomination","church_of_sweden","he","הכנסייה השוודית"
"denomination","church_of_sweden","hr","švedska crkva"
"denomination","church_of_sweden","hu","svéd egyház"
"denomination","church_of_sweden","id","gereja swedia"
"denomination","church_of_sweden","it","chiesa di svezia"
"denomination","church_of_sweden","ja","スウェーデン国教会"
"denomination","church_of_sweden","ko","스웨덴 교회"
"denomination","church_of_sweden","lt","švedijos bažnyčia"
"denomination","church_of_sweden","ms","gereja sweden"
"denomination","church_of_sweden","nb","svenska kyrkan"
"denomination","church_of_sweden","nl","zweedse kerk"
"denomination","church_of_sweden","pl","kościół szwecji"
"denomination","church_of_sweden","pt","igreja da suécia"
"denomination","church_of_sweden","ro","biserica suedeză"
"denomination","church_of_sweden","ru","церковь швеции"
"denomination","church_of_sweden","sk","švédska cirkev"
"denomination","church_of_sweden","sl","švedska cerkev"
"denomination","church_of_sweden","sv","svenska kyrkan"
"denomination","church_of_sweden","th","คริสตจักรแห่งสวีเดน"
"denomination","church_of_sweden","tr","i̇sveç kilisesi"
"denomination","church_of_sweden","uk","церква швеції"
"denomination","church_of_sweden","ur","کلیسیائے سویڈن"
"denomination","church_of_sweden","vi","giáo hội thụy điển"
"denomination","church_of_sweden","zh","瑞典教會"
"denomination","church_of_sweden","zh-hk","瑞典教會"
"denomination","churches_of_christ","ca","esglésies de crist"
"denomination","churches_of_christ","de","gemeinden christi"
"denomination","churches_of_christ","de-ch","gemeinden christi"
"denomination","churches_of_christ","en","churches of christ"
"denomination","churches_of_christ","en-ca","churches of christ"
"denomination","churches_of_christ","en-gb","churches of christ"
"denomination","churches_of_christ","es","iglesias de cristo"
"denomination","churches_of_christ","fr","églises du christ"
"denomination","churches_of_christ","he","כנסיות ישוע"
"denomination","churches_of_christ","hu","krisztus egyházai"
"denomination","churches_of_christ","it","chiesa di cristo"
"denomination","churches_of_christ","ja","チャーチ・オブ・クライスト"
"denomination","churches_of_christ","ko","그리스도의 교회"
"denomination","churches_of_christ","nb","churches of christ"
"denomination","churches_of_christ","pl","kościoły chrystusowe"
"denomination","churches_of_christ","pt","igrejas de cristo"
"denomination","churches_of_christ","pt-br","igrejas de cristo"
"denomination","churches_of_christ","ru","церкви христа"
"denomination","churches_of_christ","sv","kristi församlingar"
"denomination","churches_of_christ","uk","церкви христа"
"denomination","churches_of_christ","zh","基督的教會"
"denomination","conservative","ar","يهودية محافظة"
"denomination","conservative","ca","judaisme conservador"
"denomination","conservative","cs","konzervativní judaismus"
"denomination","conservative","da","konservativ jødedom"
"denomination","conservative","de","konservatives judentum"
"denomination","conservative","el","συντηρητικός ιουδαϊσμός"
"denomination","conservative","en","conservative judaism"
"denomination","conservative","en-gb","conservative judaism"
"denomination","conservative","es","judaísmo conservador"
"denomination","conservative","fa","یهودیت محافظهکار"
"denomination","conservative","fi","konservatiivinen juutalaisuus"
"denomination","conservative","fr","judaïsme massorti"
"denomination","conservative","he","יהדות קונסרבטיבית"
"denomination","conservative","hr","konzervativni judaizam"
"denomination","conservative","id","yudaisme konservatif"
"denomination","conservative","it","ebraismo conservatore"
"denomination","conservative","ja","保守派"
"denomination","conservative","lt","konservatyvusis judaizmas"
"denomination","conservative","nb","konservativ jødedom"
"denomination","conservative","nl","conservatief jodendom"
"denomination","conservative","pl","judaizm konserwatywny"
"denomination","conservative","pt","judaísmo conservador"
"denomination","conservative","ru","консервативный иудаизм"
"denomination","conservative","sl","konzervativno judovstvo"
"denomination","conservative","sv","konservativ judendom"
"denomination","conservative","ta","பழமை விரும்பும் யூதம்"
"denomination","conservative","tr","tutucu yahudilik"
"denomination","conservative","uk","консервативний юдаїзм"
"denomination","conservative","ur","رجعت پسند یہودیت"
"denomination","conservative","zh","猶太教保守派"
"denomination","coptic_catholic","ar","الكنيسة القبطية الكاثوليكية"
"denomination","coptic_catholic","be","копцкая каталіцкая царква"
"denomination","coptic_catholic","bg","коптска католическа църква"
"denomination","coptic_catholic","ca","església catòlica copta"
"denomination","coptic_catholic","cs","koptská katolická církev"
"denomination","coptic_catholic","da","den koptiske katolske kirke"
"denomination","coptic_catholic","de","koptisch-katholische kirche"
"denomination","coptic_catholic","de-ch","koptisch-katholische kirche"
"denomination","coptic_catholic","en","coptic catholic church"
"denomination","coptic_catholic","en-ca","coptic catholic church"
"denomination","coptic_catholic","en-gb","coptic catholic church"
"denomination","coptic_catholic","es","iglesia católica copta"
"denomination","coptic_catholic","fa","کلیسای کاتولیک قبطی"
"denomination","coptic_catholic","fi","koptilaiskatolinen kirkko"
"denomination","coptic_catholic","fr","église catholique copte"
"denomination","coptic_catholic","he","הכנסייה הקתולית הקופטית"
"denomination","coptic_catholic","hr","koptska katolička crkva"
"denomination","coptic_catholic","hu","kopt katolikus egyház"
"denomination","coptic_catholic","id","gereja katolik koptik"
"denomination","coptic_catholic","it","chiesa cattolica copta"
"denomination","coptic_catholic","ja","カトリック・コプト教会"
"denomination","coptic_catholic","ko","콥트 가톨릭교회"
"denomination","coptic_catholic","ml","കോപ്റ്റിക് കത്തോലിക്ക സഭ"
"denomination","coptic_catholic","nb","den koptiske katolske kirke"
"denomination","coptic_catholic","nl","koptisch-katholieke kerk"
"denomination","coptic_catholic","pl","kościół katolicki obrządku koptyjskiego"
"denomination","coptic_catholic","pt","igreja católica copta"
